"GeneID","logFC","logCPM","F","PValue","FDR","Expression"
"AT1G05340",1.50639240812079,6.83154668855405,8.7627880905211,0.00309290300330648,0.402707167059475,"Not Significant"
"AT3G46230",7.64757080218158,3.6013901465438,8.73893440078043,0.00311528599104055,0.403794389154017,"Not Significant"
"AT5G24080",3.81567550021683,4.18136453828605,8.69513084732144,0.0031910394895847,0.411758570909416,"Not Significant"
"AT3G19680",3.8253205492258,4.15029306392089,8.61877660819939,0.00332759089851934,0.412743795916699,"Not Significant"
"AT1G23140",7.68755963481496,3.49468390633404,8.60239000003355,0.00335766240272606,0.412743795916699,"Not Significant"
"AT4G15660",-3.36183882032709,2.81747351491548,8.59653967704828,0.00336846527868639,0.412743795916699,"Not Significant"
"AT2G43330",3.82628071184342,4.15803471901522,8.59355363597657,0.00337399274525451,0.412743795916699,"Not Significant"
"AT3G13650",7.59845659032098,3.59122804513278,8.57508879977355,0.00340837843626608,0.412743795916699,"Not Significant"
"AT2G41100",2.17959860323982,5.29407324735688,8.56383105091334,0.00342967197734057,0.412743795916699,"Not Significant"
"AT2G40080",-1.68700248743292,5.97322037662479,8.61898694869297,0.00345628600097937,0.412743795916699,"Not Significant"
"AT3G06010",3.21994380488035,4.40803206313029,8.5443119740852,0.0034679856252141,0.412743795916699,"Not Significant"
"AT1G54100",1.33125618857611,7.97175888414418,8.56432045916305,0.00348424663794111,0.412743795916699,"Not Significant"
"AT2G48130",7.6324901824735,3.53927835033728,8.53333527606373,0.00348745254977739,0.412743795916699,"Not Significant"
"AT2G31141",7.62451029716929,3.53610417595085,8.50380370120454,0.00354450427757207,0.412743795916699,"Not Significant"
"AT4G12580",7.54466568052775,3.61934978475394,8.50181875808743,0.00354837283481843,0.412743795916699,"Not Significant"
"AT4G14430",1.6556345005156,6.26267784317389,8.50002294122091,0.00355187649324287,0.412743795916699,"Not Significant"
"AT1G67180",-3.44230928396552,1.71542935942163,8.4948574408928,0.00356197406511607,0.412743795916699,"Not Significant"
"AT3G25230",1.9802366343035,5.55328471559311,8.4847144356005,0.00358188672922138,0.412743795916699,"Not Significant"
"AT5G24530",3.07790105937414,4.49873987544736,8.48233445699841,0.00358657545707203,0.412743795916699,"Not Significant"
"AT1G80180",-1.42653977319115,6.88833912244738,8.48120332523485,0.00358880605494528,0.412743795916699,"Not Significant"
"AT1G45976",3.86733056843992,4.08348625513065,8.47863294468156,0.00359388010561824,0.412743795916699,"Not Significant"
"AT2G32690",1.15355753634287,10.9563096937909,8.47253379932361,0.00360594931452555,0.412743795916699,"Not Significant"
"AT3G57130",-3.43245054520903,1.71375842905465,8.46785318613682,0.00361523942685992,0.412743795916699,"Not Significant"
"AT5G23160",-3.43245054520903,1.71375842905465,8.46785318613682,0.00361523942685992,0.412743795916699,"Not Significant"
"AT1G17140",1.93801619343907,5.61273650268528,8.46690684719373,0.00361712068268012,0.412743795916699,"Not Significant"
"AT2G38860",1.90797053440397,5.63327163815674,8.46031823650659,0.00363024600377997,0.412743795916699,"Not Significant"
"AT3G06985",-4.38022451191691,1.00563411152944,31.9482073250367,0.00364214078508303,0.412743795916699,"Not Significant"
"AT4G23590",-4.38022451191691,1.00563411152944,31.9482073250367,0.00364214078508303,0.412743795916699,"Not Significant"
"AT5G03204",-4.38022451191691,1.00563411152944,31.9482073250367,0.00364214078508303,0.412743795916699,"Not Significant"
"AT1G69810",-4.39385028097029,1.00894920016754,31.8596458898535,0.00364214100514362,0.412743795916699,"Not Significant"
"AT2G03770",-4.40848351774141,1.01247207530059,31.7471887133486,0.00364214130287454,0.412743795916699,"Not Significant"
"AT2G37925",-4.41739149300165,1.01459725456667,31.6528071135809,0.00364214152674482,0.412743795916699,"Not Significant"
"AT5G44440",-4.41739149300165,1.01459725456667,31.6528071135809,0.00364214152674482,0.412743795916699,"Not Significant"
"AT2G38580",7.65418606876826,3.46924690051378,8.45377264234446,0.00364333359384332,0.412743795916699,"Not Significant"
"AT4G26530",-1.22445964766601,9.07031295534707,8.44027912880183,0.0036707682398996,0.413196127955945,"Not Significant"
"AT3G21460",-3.42179934180159,1.71161446998085,8.4375162114699,0.003676045482423,0.413196127955945,"Not Significant"
"AT1G32760",3.23485916287656,4.34209637239773,8.35117722605206,0.00385627098877167,0.431767306233093,"Not Significant"
"AT2G20280",1.91847950040539,5.61443469617021,8.3428724491241,0.00387251423761611,0.431905415455053,"Not Significant"
"AT3G50690",2.58572978632124,4.81590324112016,8.31319828182025,0.00393628844176051,0.43610293304077,"Not Significant"
"AT3G55430",1.68994689369362,6.08817135926963,8.31127391298997,0.00394046090671069,0.43610293304077,"Not Significant"
"AT3G44720",2.01090542647689,5.4301352578879,8.2336899564288,0.0041124830894492,0.453397321451727,"Not Significant"
"AT3G10160",-1.85085466581142,5.30814169099306,8.21970074253072,0.00414430448303799,0.455161685112283,"Not Significant"
"AT1G65486",1.40823665145881,7.09612096567981,8.19576700653974,0.004199329085425,0.459451309631576,"Not Significant"
"AT5G58590",1.57179054575152,6.35869383871429,8.17748807914542,0.0042418534509707,0.461584180564635,"Not Significant"
"AT3G59370",-3.37986116552348,1.4229963614158,11.1554580441383,0.00426694640395652,0.461584180564635,"Not Significant"
"AT1G30080",-3.4439792046732,1.43491627416456,11.2181178785194,0.00426694672563659,0.461584180564635,"Not Significant"
"AT4G02450",1.23513482738717,8.56718761717589,8.14511036438106,0.00431825639780541,0.465385123021912,"Not Significant"
"AT5G47760",3.12380978906425,4.39849052044327,8.08543525589841,0.00446276510388693,0.478298962004574,"Not Significant"
"AT3G03190",3.83799746099356,4.01360476124118,8.08196178751421,0.0044713265257769,0.478298962004574,"Not Significant"
"AT5G13140",-1.47543319510107,6.42333676528093,8.06935060394371,0.00450255147183127,0.478388971211082,"Not Significant"
"AT4G36870",7.5313987618044,3.45069645261119,8.06819721663604,0.00450541828664477,0.478388971211082,"Not Significant"
"AT5G42080",1.41546556598098,6.93240800251889,8.0478456589117,0.00455631021225931,0.480886293452919,"Not Significant"
"AT4G17245",2.71858975762974,4.65926375146202,8.0397468926557,0.00457672479735293,0.480886293452919,"Not Significant"
"AT3G09922",-3.46106214622727,2.39947641860397,8.03881742732813,0.00457907365442571,0.480886293452919,"Not Significant"
"AT5G55910",2.50987306097731,4.81606044141773,8.01013841075438,0.0046521551254026,0.486784595394399,"Not Significant"
"AT4G32590",1.90340552830908,5.56331366464299,7.97969805154478,0.00473102539730408,0.493243680461684,"Not Significant"
"AT1G24360",1.31427836734696,7.56447478842842,7.94998434309488,0.00480932679329535,0.499597034213262,"Not Significant"
"AT5G23830",-1.67887115236143,5.56585994006391,7.94288130423707,0.00482823940767186,0.499757514229344,"Not Significant"
"AT4G00585",-1.27820673378407,7.57436920185952,7.93594493757946,0.00484678136429984,0.499878615619096,"Not Significant"
"AT3G50660",3.71661757167392,4.08323685277779,7.91644459230672,0.00489929835328243,0.502467919051516,"Not Significant"
"AT5G49665",7.48400707057358,3.43811824182671,7.90425090878836,0.00493243180291096,0.502467919051516,"Not Significant"
"AT3G14980",7.58292655463268,3.28553512404645,7.90385701748838,0.00493350590784917,0.502467919051516,"Not Significant"
"AT4G39364",7.45091065438138,3.47464044164048,7.90084221989105,0.00494173487720518,0.502467919051516,"Not Significant"
"AT3G01540",1.38410933241874,7.0025865458627,7.87177508673896,0.00502235497115492,0.508867127799235,"Not Significant"
"AT2G43530",1.52472811476748,6.57139507163438,7.87725568206877,0.00505682623752363,0.510283783998628,"Not Significant"
"AT2G43520",7.52068843847173,3.36520130219924,7.85385738090901,0.00507180407380043,0.510283783998628,"Not Significant"
"AT2G45570",1.85026718065346,5.61599153086921,7.83147760363369,0.00513497997664272,0.514839891386391,"Not Significant"
"AT4G04885",-1.27082135930269,7.64769693188675,7.82450026948987,0.00515483985725733,0.515036516988124,"Not Significant"
"AT4G24250",-3.3236512279326,1.75267489464003,7.80745873949001,0.00520367564864357,0.518116840102833,"Not Significant"
"AT2G39750",1.75270213428622,5.80588828242189,7.78934695830275,0.00525609558352444,0.52153155315833,"Not Significant"
"AT5G25250",3.69717888754844,4.0534784489455,7.78223702284059,0.00527682032272581,0.521788676242045,"Not Significant"
"AT2G03310",-1.45989549383408,6.402403945944,7.77411352728803,0.0053006014738815,0.522345230859384,"Not Significant"
"AT5G41900",7.38576285106995,3.48966500474063,7.76326502401909,0.00533253043743722,0.523698168386539,"Not Significant"
"AT3G54420",1.65938818688794,5.97118753967542,7.75099845452434,0.00536886928881384,0.525396621466949,"Not Significant"
"AT4G22233",-3.29924402806925,1.74806944407137,7.73969480940822,0.00540257904488753,0.525396621466949,"Not Significant"
"AT1G72150",-1.23909370911293,7.93778379810309,7.73598446778233,0.00541369101196303,0.525396621466949,"Not Significant"
"AT4G01250",3.67602215500716,4.06305807179182,7.73292873789165,0.0054228600026302,0.525396621466949,"Not Significant"
"AT5G23980",-2.87356503685512,3.23890874381502,7.71154434625488,0.00548747047605956,0.528133180437347,"Not Significant"
"AT2G39570",-1.62578790893381,5.67317947113064,7.71143164366982,0.00548781306518737,0.528133180437347,"Not Significant"
"AT1G25520",-1.39768665238237,6.5424965862172,7.70310964485916,0.0055131703236607,0.528804920211122,"Not Significant"
"AT3G62790",-1.31654469502398,7.15304075806385,7.68518637691917,0.00556818933843263,0.532307801373419,"Not Significant"
"AT1G60095",-3.27754676929371,1.7437737932854,7.67910684510868,0.00558697856937057,0.532335458058404,"Not Significant"
"AT1G10050",7.48957425802263,3.30519553914758,7.66695112868727,0.00562474080980815,0.533257740587944,"Not Significant"
"AT2G39705",-1.85536398504542,5.15886155063269,7.6640722939014,0.00563372208996473,0.533257740587944,"Not Significant"
"AT3G62650",-1.29413741277822,7.33756108740539,7.6556649655709,0.00566003477261926,0.533991805187276,"Not Significant"
"AT1G18400",-3.40498026118156,2.0091077061178,7.64051212272969,0.00570777607959684,0.536736132975161,"Not Significant"
"AT2G25210",1.13513587182801,9.70956137390582,7.62191565339263,0.00576692885956108,0.5377394086256,"Not Significant"
"AT2G26975",-1.545294785962,5.79145172326091,7.60531807734643,0.00582025144684275,0.5377394086256,"Not Significant"
"AT5G54610",7.43561454880624,3.34933609113298,7.60031923089224,0.00583722174802564,0.5377394086256,"Not Significant"
"AT3G02950",2.03295522822962,5.29368574138194,7.59962626621886,0.00583865296345829,0.5377394086256,"Not Significant"
"AT5G52240",1.19003427455467,8.58413873822541,7.59788605497934,0.00584429087150638,0.5377394086256,"Not Significant"
"AT5G42020",1.27102686714119,7.63731143197776,7.58988301345298,0.00587029058318765,0.5377394086256,"Not Significant"
"AT4G34830",-1.59849974678612,5.74738850663782,7.58839373089894,0.00587514186530992,0.5377394086256,"Not Significant"
"AT3G50440",2.0873323219707,5.16177525602672,7.58533597907353,0.0058851152009908,0.5377394086256,"Not Significant"
"AT1G31230",2.69807982060243,4.58298654945794,7.58281312914218,0.00589335687367935,0.5377394086256,"Not Significant"
"AT1G16880",-1.24162798407459,7.76954169809171,7.57781842448132,0.00590970837726709,0.5377394086256,"Not Significant"
"AT2G44760",2.71741484817582,4.56292458653634,7.5734613677198,0.00592401016626639,0.5377394086256,"Not Significant"
"AT1G63420",7.37925512374822,3.40131272226676,7.55910483224963,0.00597138503335883,0.539961488480005,"Not Significant"
"AT4G39730",1.16523870938281,8.93366047172394,7.55469343287365,0.00598601962902247,0.539961488480005,"Not Significant"
"AT1G16210",2.09169425263465,5.17177521956097,7.52982546414208,0.00606920523013246,0.542592404163914,"Not Significant"
"AT5G20830",1.66114879643341,5.95233574743821,7.52964811876983,0.0060701845656202,0.542592404163914,"Not Significant"
"AT4G38825",-3.30939294599652,2.43717298569695,7.52664065942783,0.00607994356417461,0.542592404163914,"Not Significant"
"AT3G03773",1.95364481771303,5.38059472072204,7.52348240564382,0.00609061152197895,0.542592404163914,"Not Significant"
"AT2G36090",7.41748670234304,3.32065404731335,7.50808529114774,0.00614289414801727,0.545561046633324,"Not Significant"
"AT1G28395",-1.67124945186003,5.57626774575973,7.48978994502388,0.00620561392607179,0.549435509916048,"Not Significant"
"AT2G36740",7.34845610592807,3.39724400878874,7.47173045697916,0.00626816622833856,0.553271420921602,"Not Significant"
"AT1G77030",2.47338925226571,4.73358920847034,7.44448252171259,0.00636376482955064,0.558408379601846,"Not Significant"
"AT2G25480",7.4280892919673,3.26896077862905,7.44408335078668,0.00636517631657361,0.558408379601846,"Not Significant"
"AT4G13310",-3.18017068918956,2.63736250486067,7.43553275083494,0.00639548850247872,0.559362254282143,"Not Significant"
"AT1G28390",7.37214749223106,3.33210010524825,7.41262878609441,0.0064774120156833,0.560682522650412,"Not Significant"
"AT4G17030",1.53315530910012,6.20681139964669,7.40857332150226,0.00649254965834791,0.560682522650412,"Not Significant"
"AT3G15352",7.31719018997485,3.39894736162277,7.39705232471131,0.0065337376782827,0.560682522650412,"Not Significant"
"AT5G50240",7.36946392607136,3.3309519223369,7.39523936467573,0.00654079490825872,0.560682522650412,"Not Significant"
"AT3G23890",7.40761788948367,3.27502634199987,7.39279197016302,0.00654923036118087,0.560682522650412,"Not Significant"
"AT2G22821",-3.17827210686112,1.46207861549223,9.30931708966056,0.00655156063082315,0.560682522650412,"Not Significant"
"AT5G12990",-3.18945961580908,1.46411951572926,9.32314383119865,0.00655156071413116,0.560682522650412,"Not Significant"
"AT5G24430",2.68862732792184,4.53149298211856,7.38806485933762,0.0065664642965487,0.560682522650412,"Not Significant"
"AT4G16670",7.35864863679357,3.33499566782933,7.37846419044701,0.00660160874571857,0.562015655793053,"Not Significant"
"AT5G35660",7.35960929840738,3.3212327409317,7.35202159414022,0.00669988384049857,0.563581582435556,"Not Significant"
"AT2G02850",1.76536607721688,5.67328904307818,7.34993650629554,0.00670717548214428,0.563581582435556,"Not Significant"
"AT5G21940",-1.30542173973577,7.01679389332428,7.3454720082798,0.00672385169230783,0.563581582435556,"Not Significant"
"AT1G29418",3.59746940941917,4.03449553155033,7.34526682907266,0.00672461911378808,0.563581582435556,"Not Significant"
"AT4G31550",1.80516141478962,5.5450215204255,7.33532682510918,0.00676190454958939,0.563581582435556,"Not Significant"
"AT4G00360",1.20389280436498,8.09217390239085,7.33178827611285,0.00677522872009365,0.563581582435556,"Not Significant"
"AT5G10470",-1.70700683840488,5.33250304481343,7.31683585811515,0.00683182777197816,0.563581582435556,"Not Significant"
"AT3G13230",2.1719190878087,5.04088411173119,7.3167705239079,0.006832076136875,0.563581582435556,"Not Significant"
"AT4G15248",7.25773349132134,3.42930282344422,7.31673151446688,0.00683222443381581,0.563581582435556,"Not Significant"
"AT4G14090",3.63772771178098,3.99416083671066,7.31547122247959,0.00683701728556333,0.563581582435556,"Not Significant"
"AT1G08280",7.37119497553855,3.28470227119012,7.31389866857901,0.00684300247597634,0.563581582435556,"Not Significant"
"AT5G01260",7.28821586018586,3.38708838309252,7.30529962528939,0.00687582548222188,0.563581582435556,"Not Significant"
"AT3G03610",7.29659749218042,3.37762659187881,7.30417082264642,0.0068801461063913,0.563581582435556,"Not Significant"
"AT1G56660",2.93705611675839,4.3336657421952,7.30050310128598,0.00689420389286936,0.563581582435556,"Not Significant"
"AT5G20250",-1.34563760209317,6.64487726165161,7.2913010200885,0.00692960328502713,0.563992505875773,"Not Significant"
"AT2G47980",3.04958489819798,4.25152384007249,7.289013777942,0.00693843082815026,0.563992505875773,"Not Significant"
"AT3G03520",7.33437241525917,3.31371166254332,7.27774653313954,0.0069820843950553,0.565942192866807,"Not Significant"
"AT1G21750",1.33041736098484,7.00774100523572,7.26954563958767,0.00701403410180482,0.566073725222876,"Not Significant"
"AT1G48920",1.10823844347867,9.6764687144475,7.26428906857698,0.00703459158971561,0.566073725222876,"Not Significant"
"AT2G46450",3.6392499016684,3.9713093149945,7.25893261664511,0.00705560301938423,0.566073725222876,"Not Significant"
"AT3G46670",2.69976649652401,4.48667689280015,7.2525319139524,0.00708079477604136,0.566073725222876,"Not Significant"
"AT4G15410",7.26357963252934,3.39077325781059,7.25220872913238,0.00708206919479532,0.566073725222876,"Not Significant"
"AT5G25460",-1.2387133510847,7.51365886061968,7.23045130868571,0.00716840671272846,0.57138754337607,"Not Significant"
"AT5G17760",3.63592375409931,3.96482147398786,7.22473117884986,0.00719128328708617,0.571627559629571,"Not Significant"
"AT1G21460",2.96832143807104,4.30236674918926,7.20634275270719,0.00726533096291486,0.57334248750034,"Not Significant"
"AT5G07900",7.35139356162369,3.24543216098982,7.20473022474538,0.00727186143782213,0.57334248750034,"Not Significant"
"AT4G24231",7.2415247225966,3.39105238082682,7.19868399896484,0.00729640112481367,0.57334248750034,"Not Significant"
"AT5G06690",-2.21173611651215,4.40921857715205,7.19511948420659,0.00731090798106016,0.57334248750034,"Not Significant"
"AT1G10370",1.29714448368799,7.10481260195962,7.19059413178639,0.00732936772776913,0.57334248750034,"Not Significant"
"AT3G10530",3.62728893467688,3.95269929036893,7.18651166367058,0.00734606173623785,0.57334248750034,"Not Significant"
"AT1G49970",1.41589938095901,6.54608816774085,7.18540152474104,0.00735233285447873,0.57334248750034,"Not Significant"
"AT5G44580",-1.1264486883159,8.93630140465387,7.17413196888421,0.00739692270942152,0.574648505177006,"Not Significant"
"AT3G50950",1.61705227032697,5.89334940372211,7.17119988594684,0.00740902156110058,0.574648505177006,"Not Significant"
